contrast_id	gene_set_used	source	native	name	p_value	term_size	query_size	intersection_size	effective_domain_size	parents
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0001890	placenta development	0.02657364784117819	180	158	8	25907	['GO:0048513']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0042246	tissue regeneration	0.027099189349354756	87	158	6	25907	['GO:0031099', 'GO:0048589']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0071396	cellular response to lipid	0.02714932325675877	753	158	16	25907	['GO:0033993', 'GO:0070887']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0007517	muscle organ development	0.028775684432116998	367	158	11	25907	['GO:0048513', 'GO:0061061']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0098773	skin epidermis development	0.02948726209690355	132	158	7	25907	['GO:0008544', 'GO:0043588', 'GO:0060429']
geno_in_contra	bend-point selected genes (log2FC > 0)	REAC	REAC:R-MMU-186797	Signaling by PDGF	0.029973614350637685	50	80	5	8469	['REAC:R-MMU-9006934']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043403	skeletal muscle tissue regeneration	0.03093314592570663	53	158	5	25907	['GO:0042246']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0035113	embryonic appendage morphogenesis	0.030967704649680662	133	158	7	25907	['GO:0035107', 'GO:0048598']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0030326	embryonic limb morphogenesis	0.030967704649680662	133	158	7	25907	['GO:0035108', 'GO:0035113']
geno_in_contra	bend-point selected genes (log2FC > 0)	REAC	REAC:R-MMU-1442490	Collagen degradation	0.03298755858432649	51	80	5	8469	['REAC:R-MMU-1474228']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0080090	regulation of primary metabolic process	0.03428727791383438	5176	158	54	25907	['GO:0019222', 'GO:0044238']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0002042	cell migration involved in sprouting angiogenesis	0.037132289967555895	55	158	5	25907	['GO:0002040', 'GO:0043534']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0090596	sensory organ morphogenesis	0.039814932888494824	312	158	10	25907	['GO:0007423', 'GO:0009887']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0035272	exocrine system development	0.04057313798983094	56	158	5	25907	['GO:0048731']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0043067	regulation of programmed cell death	0.0407029154411116	1654	158	25	25907	['GO:0012501', 'GO:0050794']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.04074143320796782	191	158	8	25907	['GO:0043491', 'GO:0051896', 'GO:1902533']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0031017	exocrine pancreas development	0.04462425287173861	10	158	3	25907	['GO:0031016', 'GO:0035272', 'GO:0048732', 'GO:0055123']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0045597	positive regulation of cell differentiation	0.04531192983430542	966	158	18	25907	['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0141124	intracellular signaling cassette	0.04594196257144325	1773	158	26	25907	['GO:0035556']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0051246	regulation of protein metabolic process	0.04634804598648091	1667	158	25	25907	['GO:0019538', 'GO:0060255', 'GO:0080090']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0048699	generation of neurons	0.04870178156067453	1672	158	25	25907	['GO:0022008']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.04901764350300094	196	158	8	25907	['GO:0043410', 'GO:0070371', 'GO:0070372']
geno_in_contra	bend-point selected genes (log2FC > 0)	GO:BP	GO:0031960	response to corticosteroid	0.04901764350300094	196	158	8	25907	['GO:0048545']
